series,ticker,bucket,side,ask,prior_avg,secs_left,won,profit
KXBNB15M,KXBNB15M-26JUL020730-30, 5-9c,no,9,65.0,420,False,-35
KXBNB15M,KXBNB15M-26JUL020600-00,20-25c,no,22,64.3,360,True,115.4
KXBNB15M,KXBNB15M-26JUL012200-00,15-19c,yes,18,67.0,540,False,-35
KXBNB15M,KXBNB15M-26JUL010115-15,20-25c,yes,24,72.3,300,False,-35
KXBNB15M,KXBNB15M-26JUN301430-30,15-19c,yes,15,72.0,300,False,-35
KXBNB15M,KXBNB15M-26JUN300800-00,20-25c,yes,23,70.3,300,False,-35
KXBNB15M,KXBNB15M-26JUN300615-15,20-25c,yes,21,61.3,300,True,122.45
KXBNB15M,KXBNB15M-26JUN290900-00,15-19c,yes,18,61.0,480,False,-35
KXBNB15M,KXBNB15M-26JUN290815-15,15-19c,no,17,60.7,660,False,-35
KXBNB15M,KXBNB15M-26JUN290430-30,15-19c,yes,15,63.7,360,False,-35
KXBNB15M,KXBNB15M-26JUN290415-15,15-19c,yes,15,60.3,420,False,-35
KXBNB15M,KXBNB15M-26JUN282245-45,15-19c,no,16,61.3,360,False,-35
KXBNB15M,KXBNB15M-26JUN281030-30,15-19c,no,19,71.3,600,True,138.77
KXBNB15M,KXBNB15M-26JUN272200-00,20-25c,yes,24,65.7,300,False,-35
KXBNB15M,KXBNB15M-26JUN270945-45,20-25c,no,21,75.0,360,False,-35
KXBNB15M,KXBNB15M-26JUN270715-15, 5-9c,yes,7,64.3,540,False,-35
KXBNB15M,KXBNB15M-26JUN262215-15,15-19c,no,16,62.7,300,False,-35
KXBNB15M,KXBNB15M-26JUN260845-45,20-25c,yes,25,67.3,480,False,-35
KXBNB15M,KXBNB15M-26JUN260645-45,15-19c,yes,19,62.7,360,False,-35
KXBNB15M,KXBNB15M-26JUN252315-15,20-25c,no,23,67.7,600,False,-35
KXBNB15M,KXBNB15M-26JUN250045-45,10-14c,no,14,68.0,300,False,-35
KXBNB15M,KXBNB15M-26JUN242000-00,10-14c,no,14,62.7,300,False,-35
KXBNB15M,KXBNB15M-26JUN241845-45,20-25c,yes,24,74.7,300,True,103.08
KXBNB15M,KXBNB15M-26JUN240930-30, 5-9c,yes,6,67.7,420,False,-35
KXBNB15M,KXBNB15M-26JUN240730-30,20-25c,no,22,74.3,300,False,-35
KXBNB15M,KXBNB15M-26JUN231800-00,20-25c,yes,20,66.0,300,False,-35
KXBNB15M,KXBNB15M-26JUN230000-00,10-14c,yes,13,64.7,300,False,-35
KXBNB15M,KXBNB15M-26JUN221945-45,20-25c,no,23,67.7,480,True,108.97
KXBNB15M,KXBNB15M-26JUN221845-45,15-19c,yes,18,62.3,420,False,-35
KXBNB15M,KXBNB15M-26JUN220400-00,20-25c,yes,20,69.0,360,False,-35
KXBNB15M,KXBNB15M-26JUN220315-15,20-25c,no,25,61.0,660,False,-35
KXBNB15M,KXBNB15M-26JUN220215-15,20-25c,no,22,68.3,360,False,-35
KXBNB15M,KXBNB15M-26JUN211815-15,15-19c,no,17,63.7,660,True,158.92
KXBNB15M,KXBNB15M-26JUN210030-30,20-25c,no,23,67.7,540,False,-35
KXBNB15M,KXBNB15M-26JUN202330-30, 5-9c,no,6,61.0,420,False,-35
KXBNB15M,KXBNB15M-26JUN202145-45,20-25c,no,23,63.7,600,False,-35
KXBNB15M,KXBNB15M-26JUN200245-45,10-14c,no,11,60.0,360,False,-35
KXBNB15M,KXBNB15M-26JUN200200-00,15-19c,no,16,65.7,300,False,-35
KXBNB15M,KXBNB15M-26JUN192045-45,20-25c,no,23,68.3,600,True,108.97
KXBNB15M,KXBNB15M-26JUN191745-45,20-25c,yes,24,63.3,360,False,-35
KXBNB15M,KXBNB15M-26JUN190900-00,10-14c,no,14,70.0,480,False,-35
KXBNB15M,KXBNB15M-26JUN190330-30,20-25c,no,24,60.0,420,False,-35
KXBNB15M,KXBNB15M-26JUN190030-30,20-25c,yes,22,64.0,600,False,-35
KXBNB15M,KXBNB15M-26JUN181745-45,15-19c,yes,17,67.3,420,False,-35
KXBNB15M,KXBNB15M-26JUN171600-00,20-25c,yes,24,60.0,300,True,103.08
KXBNB15M,KXBNB15M-26JUN170715-15,15-19c,no,15,60.3,420,False,-35
KXBNB15M,KXBNB15M-26JUN160015-15,20-25c,yes,24,67.0,360,False,-35
KXBNB15M,KXBNB15M-26JUN152200-00,20-25c,yes,22,63.3,420,False,-35
KXBNB15M,KXBNB15M-26JUN142015-15,20-25c,no,20,70.3,360,False,-35
KXBNB15M,KXBNB15M-26JUN141915-15, 5-9c,no,8,62.0,360,False,-35
KXBNB15M,KXBNB15M-26JUN130700-00,20-25c,yes,23,62.7,300,False,-35
KXBNB15M,KXBNB15M-26JUN130415-15,15-19c,no,19,60.3,300,False,-35
KXBNB15M,KXBNB15M-26JUN102230-30,20-25c,yes,25,63.3,480,False,-35
KXBNB15M,KXBNB15M-26JUN101030-30,20-25c,no,22,72.7,300,True,115.4
KXBNB15M,KXBNB15M-26JUN092145-45,15-19c,yes,18,60.3,480,False,-35
KXBNB15M,KXBNB15M-26JUN091945-45,15-19c,yes,18,63.7,540,True,148.28
KXBNB15M,KXBNB15M-26JUN091830-30,20-25c,no,24,60.3,600,True,103.08
KXBNB15M,KXBNB15M-26JUN091600-00,20-25c,no,23,78.0,540,False,-35
KXBNB15M,KXBNB15M-26JUN091000-00,10-14c,yes,14,65.0,300,False,-35
KXBNB15M,KXBNB15M-26JUN090615-15, 5-9c,yes,9,68.7,420,False,-35
KXBNB15M,KXBNB15M-26JUN090330-30,15-19c,yes,15,61.0,300,False,-35
KXXRP15M,KXXRP15M-26AUG072045-45,20-25c,no,25,64.7,420,False,-35
KXXRP15M,KXXRP15M-26AUG072015-15,20-25c,no,22,70.7,540,False,-35
KXXRP15M,KXXRP15M-26AUG071630-30,20-25c,no,20,78.7,300,False,-35
KXXRP15M,KXXRP15M-26AUG070145-45,20-25c,no,22,62.0,420,False,-35
KXXRP15M,KXXRP15M-26AUG051845-45,15-19c,yes,19,63.3,480,False,-35
KXXRP15M,KXXRP15M-26AUG051515-15,20-25c,no,21,61.3,600,False,-35
KXXRP15M,KXXRP15M-26AUG051430-30,10-14c,no,10,62.3,540,False,-35
KXXRP15M,KXXRP15M-26AUG051400-00,15-19c,no,19,60.0,480,True,138.77
KXXRP15M,KXXRP15M-26AUG031030-30,15-19c,no,18,71.0,300,False,-35
KXXRP15M,KXXRP15M-26AUG030945-45,20-25c,no,21,65.7,480,False,-35
KXXRP15M,KXXRP15M-26AUG020930-30,15-19c,no,15,61.0,360,False,-35
KXXRP15M,KXXRP15M-26AUG020800-00,15-19c,yes,17,67.0,300,False,-35
KXXRP15M,KXXRP15M-26AUG020445-45,10-14c,yes,13,71.3,360,False,-35
KXXRP15M,KXXRP15M-26AUG020215-15,20-25c,yes,21,74.7,300,False,-35
KXXRP15M,KXXRP15M-26AUG011645-45,20-25c,yes,21,65.7,360,True,122.45
KXXRP15M,KXXRP15M-26AUG010145-45,10-14c,yes,12,80.7,300,False,-35
KXXRP15M,KXXRP15M-26JUL310415-15,15-19c,yes,18,60.7,360,True,148.28
KXXRP15M,KXXRP15M-26JUL302000-00,15-19c,yes,19,71.3,540,False,-35
KXXRP15M,KXXRP15M-26JUL301030-30,15-19c,no,17,62.7,420,False,-35
KXXRP15M,KXXRP15M-26JUL300745-45,15-19c,no,18,63.7,420,False,-35
KXXRP15M,KXXRP15M-26JUL300215-15,20-25c,yes,25,77.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL291445-45,15-19c,no,19,66.7,300,False,-35
KXXRP15M,KXXRP15M-26JUL290700-00,15-19c,yes,19,67.7,480,False,-35
KXXRP15M,KXXRP15M-26JUL290015-15,10-14c,no,10,78.7,300,False,-35
KXXRP15M,KXXRP15M-26JUL282230-30,20-25c,no,20,72.7,420,False,-35
KXXRP15M,KXXRP15M-26JUL282045-45,20-25c,no,20,72.3,360,False,-35
KXXRP15M,KXXRP15M-26JUL281930-30,20-25c,yes,25,69.0,360,True,97.65
KXXRP15M,KXXRP15M-26JUL280945-45,15-19c,yes,16,61.3,420,False,-35
KXXRP15M,KXXRP15M-26JUL280600-00,15-19c,yes,17,66.7,360,False,-35
KXXRP15M,KXXRP15M-26JUL271515-15,15-19c,no,15,63.3,420,False,-35
KXXRP15M,KXXRP15M-26JUL270015-15,15-19c,yes,18,72.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL262145-45,10-14c,yes,13,64.3,540,False,-35
KXXRP15M,KXXRP15M-26JUL261730-30,20-25c,no,22,60.3,660,False,-35
KXXRP15M,KXXRP15M-26JUL252345-45,20-25c,no,25,61.7,660,False,-35
KXXRP15M,KXXRP15M-26JUL252230-30,20-25c,no,23,68.3,420,True,108.97
KXXRP15M,KXXRP15M-26JUL241900-00,20-25c,yes,24,62.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL240745-45,20-25c,yes,23,63.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL240700-00,20-25c,yes,24,69.3,360,True,103.08
KXXRP15M,KXXRP15M-26JUL240300-00,15-19c,yes,18,60.7,600,False,-35
KXXRP15M,KXXRP15M-26JUL231045-45,15-19c,no,19,62.0,420,True,138.77
KXXRP15M,KXXRP15M-26JUL222115-15,20-25c,yes,20,63.7,300,False,-35
KXXRP15M,KXXRP15M-26JUL221400-00,20-25c,yes,21,65.3,360,False,-35
KXXRP15M,KXXRP15M-26JUL220030-30,20-25c,yes,24,60.0,600,True,103.08
KXXRP15M,KXXRP15M-26JUL212100-00,20-25c,no,22,65.3,600,False,-35
KXXRP15M,KXXRP15M-26JUL200230-30,20-25c,yes,21,71.0,300,True,122.45
KXXRP15M,KXXRP15M-26JUL181430-30, 5-9c,no,7,68.3,300,False,-35
KXXRP15M,KXXRP15M-26JUL172130-30,20-25c,no,22,63.3,420,False,-35
KXXRP15M,KXXRP15M-26JUL140645-45, 5-9c,no,8,61.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL140630-30,20-25c,no,24,74.7,480,True,103.08
KXXRP15M,KXXRP15M-26JUL111845-45,10-14c,yes,13,67.7,300,False,-35
KXXRP15M,KXXRP15M-26JUL110745-45,20-25c,yes,25,67.3,480,False,-35
KXXRP15M,KXXRP15M-26JUL102330-30,15-19c,yes,16,64.0,660,False,-35
KXXRP15M,KXXRP15M-26JUL092045-45,20-25c,yes,20,61.3,660,True,130.2
KXXRP15M,KXXRP15M-26JUL091930-30,20-25c,no,20,72.0,300,True,130.2
KXXRP15M,KXXRP15M-26JUL091445-45,20-25c,yes,24,63.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL091415-15,10-14c,no,12,64.0,420,False,-35
KXXRP15M,KXXRP15M-26JUL090815-15,10-14c,no,10,76.7,360,False,-35
KXXRP15M,KXXRP15M-26JUL082200-00,20-25c,yes,20,61.3,540,False,-35
KXXRP15M,KXXRP15M-26JUL082000-00,20-25c,no,22,65.3,480,False,-35
KXXRP15M,KXXRP15M-26JUL081030-30,20-25c,no,24,60.0,480,True,103.08
KXXRP15M,KXXRP15M-26JUL081000-00,20-25c,no,22,78.3,480,True,115.4
KXXRP15M,KXXRP15M-26JUL080345-45,20-25c,yes,22,62.7,360,True,115.4
KXXRP15M,KXXRP15M-26JUL080230-30,20-25c,no,24,85.0,300,True,103.08
KXXRP15M,KXXRP15M-26JUL071930-30,20-25c,yes,20,60.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL071045-45,15-19c,yes,17,71.0,540,False,-35
KXXRP15M,KXXRP15M-26JUL061945-45,15-19c,no,18,65.7,540,False,-35
KXXRP15M,KXXRP15M-26JUL061900-00,20-25c,yes,22,61.7,420,False,-35
KXXRP15M,KXXRP15M-26JUL061700-00,20-25c,no,21,61.0,360,True,122.45
KXXRP15M,KXXRP15M-26JUL061030-30,10-14c,no,11,74.0,360,False,-35
KXXRP15M,KXXRP15M-26JUL052130-30,20-25c,yes,20,65.7,360,False,-35
KXXRP15M,KXXRP15M-26JUL051845-45,20-25c,yes,21,66.3,540,False,-35
KXXRP15M,KXXRP15M-26JUL050545-45,20-25c,yes,24,65.0,360,False,-35
KXXRP15M,KXXRP15M-26JUL040900-00,20-25c,no,25,64.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL040430-30,10-14c,no,13,67.0,420,False,-35
KXXRP15M,KXXRP15M-26JUL040345-45,20-25c,yes,23,60.3,600,False,-35
KXXRP15M,KXXRP15M-26JUL032345-45,20-25c,no,23,63.7,660,False,-35
KXXRP15M,KXXRP15M-26JUL032300-00,10-14c,no,13,60.0,420,True,217.83
KXXRP15M,KXXRP15M-26JUL032300-00,20-25c,yes,25,71.0,300,False,-35
KXXRP15M,KXXRP15M-26JUL032245-45,15-19c,no,19,68.0,480,False,-35
KXXRP15M,KXXRP15M-26JUL031815-15,20-25c,yes,21,64.0,540,False,-35
KXXRP15M,KXXRP15M-26JUL031615-15,20-25c,no,20,77.7,420,False,-35
KXXRP15M,KXXRP15M-26JUL020115-15,15-19c,no,19,66.3,300,False,-35
KXXRP15M,KXXRP15M-26JUL012200-00,20-25c,yes,20,66.7,540,False,-35
KXXRP15M,KXXRP15M-26JUL011830-30, 5-9c,no,9,61.7,480,False,-35
KXXRP15M,KXXRP15M-26JUL010845-45,20-25c,yes,24,60.0,600,False,-35
KXXRP15M,KXXRP15M-26JUL010115-15,15-19c,yes,17,66.3,300,False,-35
KXXRP15M,KXXRP15M-26JUN302015-15,20-25c,yes,21,68.7,300,False,-35
KXXRP15M,KXXRP15M-26JUN301415-15,15-19c,no,16,64.0,420,False,-35
KXXRP15M,KXXRP15M-26JUN301000-00,20-25c,no,21,67.0,480,False,-35
KXXRP15M,KXXRP15M-26JUN292330-30,10-14c,yes,13,80.0,300,True,217.83
KXXRP15M,KXXRP15M-26JUN292315-15,20-25c,yes,25,71.0,360,False,-35
KXXRP15M,KXXRP15M-26JUN291900-00,20-25c,no,22,76.3,300,True,115.4
KXXRP15M,KXXRP15M-26JUN291830-30,20-25c,no,20,63.0,540,True,130.2
KXXRP15M,KXXRP15M-26JUN290900-00,15-19c,yes,17,60.0,480,True,158.92
KXXRP15M,KXXRP15M-26JUN290600-00,10-14c,yes,13,61.7,480,True,217.83
KXXRP15M,KXXRP15M-26JUN290415-15,10-14c,yes,14,60.3,420,False,-35
KXXRP15M,KXXRP15M-26JUN281500-00,20-25c,no,23,60.7,420,False,-35
KXXRP15M,KXXRP15M-26JUN280800-00,20-25c,no,20,67.3,360,False,-35
KXXRP15M,KXXRP15M-26JUN271800-00,20-25c,yes,20,75.7,480,False,-35
KXXRP15M,KXXRP15M-26JUN270715-15,15-19c,yes,19,63.7,540,False,-35
KXXRP15M,KXXRP15M-26JUN270400-00,15-19c,yes,19,64.0,360,True,138.77
KXXRP15M,KXXRP15M-26JUN270300-00,20-25c,yes,22,62.7,480,False,-35
KXXRP15M,KXXRP15M-26JUN261515-15,20-25c,no,24,64.3,480,False,-35
KXXRP15M,KXXRP15M-26JUN260845-45,20-25c,yes,25,61.3,360,False,-35
KXXRP15M,KXXRP15M-26JUN260715-15,15-19c,yes,18,68.7,300,False,-35
KXXRP15M,KXXRP15M-26JUN250130-30, 5-9c,no,8,65.3,360,False,-35
KXXRP15M,KXXRP15M-26JUN240545-45,20-25c,yes,24,61.0,480,False,-35
KXXRP15M,KXXRP15M-26JUN231900-00,20-25c,yes,22,67.3,420,True,115.4
KXXRP15M,KXXRP15M-26JUN231400-00,20-25c,yes,23,60.7,420,False,-35
KXXRP15M,KXXRP15M-26JUN221845-45,10-14c,yes,12,65.7,420,False,-35
KXXRP15M,KXXRP15M-26JUN221745-45,15-19c,yes,19,62.0,360,False,-35
KXXRP15M,KXXRP15M-26JUN220215-15, 5-9c,no,7,70.0,300,False,-35
KXXRP15M,KXXRP15M-26JUN210800-00,20-25c,yes,23,73.0,540,False,-35
KXXRP15M,KXXRP15M-26JUN210715-15,20-25c,yes,24,74.3,540,True,103.08
KXXRP15M,KXXRP15M-26JUN210630-30, 5-9c,no,6,66.3,300,False,-35
KXXRP15M,KXXRP15M-26JUN210615-15,15-19c,no,19,64.3,480,False,-35
KXXRP15M,KXXRP15M-26JUN210000-00,20-25c,yes,23,63.0,300,False,-35
KXXRP15M,KXXRP15M-26JUN191745-45,15-19c,yes,17,61.0,300,False,-35
KXXRP15M,KXXRP15M-26JUN191400-00,15-19c,yes,18,67.7,480,False,-35
KXXRP15M,KXXRP15M-26JUN190900-00,10-14c,no,11,84.7,480,False,-35
KXXRP15M,KXXRP15M-26JUN190815-15,15-19c,no,19,65.0,300,True,138.77
KXXRP15M,KXXRP15M-26JUN182300-00,15-19c,no,18,65.0,480,False,-35
KXXRP15M,KXXRP15M-26JUN182215-15,20-25c,yes,25,63.3,360,False,-35
KXXRP15M,KXXRP15M-26JUN181745-45,10-14c,yes,11,65.3,420,False,-35
KXXRP15M,KXXRP15M-26JUN180030-30,20-25c,yes,23,61.7,600,False,-35
KXXRP15M,KXXRP15M-26JUN171545-45,20-25c,yes,23,74.7,360,False,-35
KXXRP15M,KXXRP15M-26JUN160915-15,15-19c,yes,18,61.3,540,False,-35
KXXRP15M,KXXRP15M-26JUN160815-15,20-25c,no,23,64.0,480,False,-35
KXXRP15M,KXXRP15M-26JUN141945-45,20-25c,no,25,60.3,600,False,-35
KXXRP15M,KXXRP15M-26JUN141915-15,20-25c,no,22,64.0,360,False,-35
KXXRP15M,KXXRP15M-26JUN140930-30,15-19c,yes,15,67.7,600,False,-35
KXXRP15M,KXXRP15M-26JUN140030-30,20-25c,yes,24,61.0,540,False,-35
KXXRP15M,KXXRP15M-26JUN121545-45,15-19c,no,17,80.7,480,True,158.92
KXXRP15M,KXXRP15M-26JUN121045-45,20-25c,no,25,62.3,540,False,-35
KXXRP15M,KXXRP15M-26JUN102145-45,15-19c,no,15,64.7,360,False,-35
KXXRP15M,KXXRP15M-26JUN101630-30,10-14c,no,13,63.7,420,False,-35
KXXRP15M,KXXRP15M-26JUN100700-00,20-25c,yes,24,70.0,360,True,103.08
KXXRP15M,KXXRP15M-26JUN100245-45,10-14c,no,11,60.0,360,False,-35
KXXRP15M,KXXRP15M-26JUN092145-45,20-25c,yes,20,62.0,480,False,-35
KXHYPE15M,KXHYPE15M-26AUG072015-15,10-14c,no,13,64.0,420,False,-35
KXHYPE15M,KXHYPE15M-26AUG070745-45,20-25c,no,21,62.3,480,False,-35
KXHYPE15M,KXHYPE15M-26AUG070730-30,20-25c,yes,21,72.7,300,False,-35
KXHYPE15M,KXHYPE15M-26AUG062230-30,20-25c,yes,20,64.7,480,False,-35
KXHYPE15M,KXHYPE15M-26AUG062215-15,20-25c,yes,23,60.3,300,False,-35
KXHYPE15M,KXHYPE15M-26AUG062145-45,10-14c,yes,10,63.3,300,False,-35
KXHYPE15M,KXHYPE15M-26AUG061045-45,20-25c,no,22,60.0,600,False,-35
KXHYPE15M,KXHYPE15M-26AUG051030-30,15-19c,yes,19,60.0,300,False,-35
KXHYPE15M,KXHYPE15M-26AUG042145-45,10-14c,no,12,71.0,300,True,238.7
KXHYPE15M,KXHYPE15M-26AUG042115-15,20-25c,no,20,61.7,600,False,-35
KXHYPE15M,KXHYPE15M-26AUG042015-15,20-25c,yes,20,60.0,300,False,-35
KXHYPE15M,KXHYPE15M-26AUG031930-30,20-25c,no,25,64.7,480,False,-35
KXHYPE15M,KXHYPE15M-26AUG020900-00,20-25c,yes,20,63.7,420,False,-35
KXHYPE15M,KXHYPE15M-26AUG012330-30,20-25c,no,25,60.0,480,True,97.65
KXHYPE15M,KXHYPE15M-26AUG012215-15, 5-9c,no,6,73.7,480,False,-35
KXHYPE15M,KXHYPE15M-26AUG011800-00,10-14c,yes,10,66.0,300,False,-35
KXHYPE15M,KXHYPE15M-26AUG011500-00,20-25c,no,24,78.0,360,False,-35
KXHYPE15M,KXHYPE15M-26AUG010230-30,20-25c,no,22,62.0,600,False,-35
KXHYPE15M,KXHYPE15M-26JUL302215-15,15-19c,no,19,66.7,300,True,138.77
KXHYPE15M,KXHYPE15M-26JUL291600-00,20-25c,yes,25,66.3,360,False,-35
KXHYPE15M,KXHYPE15M-26JUL290700-00,15-19c,yes,18,60.0,480,False,-35
KXHYPE15M,KXHYPE15M-26JUL290015-15,20-25c,no,25,79.3,300,True,97.65
KXHYPE15M,KXHYPE15M-26JUL282230-30,20-25c,no,25,60.7,480,False,-35
KXHYPE15M,KXHYPE15M-26JUL270045-45,20-25c,no,22,62.0,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL261915-15,15-19c,no,19,70.0,300,True,138.77
KXHYPE15M,KXHYPE15M-26JUL260000-00,20-25c,no,25,61.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUL251945-45,20-25c,yes,23,67.0,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL250230-30,20-25c,yes,25,60.0,360,True,97.65
KXHYPE15M,KXHYPE15M-26JUL241015-15,20-25c,no,23,60.0,360,True,108.97
KXHYPE15M,KXHYPE15M-26JUL240515-15,15-19c,yes,19,60.0,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL232315-15,20-25c,no,24,68.3,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL230730-30, 5-9c,no,9,66.3,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL230015-15,20-25c,no,24,62.3,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL221415-15,20-25c,yes,20,73.0,300,False,-35
KXHYPE15M,KXHYPE15M-26JUL221015-15,20-25c,no,23,65.3,600,False,-35
KXHYPE15M,KXHYPE15M-26JUL220715-15,15-19c,yes,18,60.3,300,False,-35
KXHYPE15M,KXHYPE15M-26JUL211715-15,10-14c,no,14,64.3,480,False,-35
KXHYPE15M,KXHYPE15M-26JUL202115-15,20-25c,no,22,63.3,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL200845-45,20-25c,no,23,60.3,600,False,-35
KXHYPE15M,KXHYPE15M-26JUL181030-30,15-19c,no,16,61.3,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL170430-30,20-25c,no,25,63.0,540,False,-35
KXHYPE15M,KXHYPE15M-26JUL170015-15,20-25c,no,24,68.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUL162045-45,20-25c,yes,22,60.0,480,True,115.4
KXHYPE15M,KXHYPE15M-26JUL152000-00,20-25c,no,23,62.7,420,False,-35
KXHYPE15M,KXHYPE15M-26JUL141415-15, 5-9c,no,6,70.0,600,True,509.95
KXHYPE15M,KXHYPE15M-26JUL140245-45,20-25c,yes,25,71.0,360,True,97.65
KXHYPE15M,KXHYPE15M-26JUL132245-45,20-25c,no,21,69.3,300,False,-35
KXHYPE15M,KXHYPE15M-26JUL131830-30,20-25c,yes,25,76.0,300,True,97.65
KXHYPE15M,KXHYPE15M-26JUL131700-00,10-14c,no,12,77.0,300,False,-35
KXHYPE15M,KXHYPE15M-26JUL130330-30,20-25c,no,23,65.7,480,False,-35
KXHYPE15M,KXHYPE15M-26JUL130315-15,20-25c,no,21,67.7,300,False,-35
KXHYPE15M,KXHYPE15M-26JUL112045-45,20-25c,no,21,76.0,660,True,122.45
KXHYPE15M,KXHYPE15M-26JUL110230-30,20-25c,no,23,62.0,660,False,-35
KXHYPE15M,KXHYPE15M-26JUL102145-45,10-14c,yes,11,61.3,360,False,-35
KXHYPE15M,KXHYPE15M-26JUL101800-00,15-19c,no,16,71.3,420,False,-35
KXHYPE15M,KXHYPE15M-26JUL051045-45,20-25c,no,24,77.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUL040045-45,20-25c,no,22,67.0,420,True,115.4
KXHYPE15M,KXHYPE15M-26JUL032015-15,15-19c,no,19,67.0,480,False,-35
KXHYPE15M,KXHYPE15M-26JUL030045-45,20-25c,no,20,63.0,420,False,-35
KXHYPE15M,KXHYPE15M-26JUL022200-00,20-25c,no,23,64.7,480,False,-35
KXHYPE15M,KXHYPE15M-26JUL021845-45,15-19c,no,18,65.3,600,False,-35
KXHYPE15M,KXHYPE15M-26JUL020630-30,20-25c,no,23,61.0,600,False,-35
KXHYPE15M,KXHYPE15M-26JUL020000-00,20-25c,no,25,63.7,420,False,-35
KXHYPE15M,KXHYPE15M-26JUL011430-30,15-19c,yes,15,70.3,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN302145-45,10-14c,no,13,60.7,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN300445-45,10-14c,no,13,66.7,360,True,217.83
KXHYPE15M,KXHYPE15M-26JUN300015-15,20-25c,yes,25,65.3,360,True,97.65
KXHYPE15M,KXHYPE15M-26JUN292145-45,20-25c,yes,24,78.7,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN290900-00,20-25c,no,21,65.3,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN281630-30, 5-9c,no,7,74.3,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN281030-30,20-25c,no,25,60.7,600,True,97.65
KXHYPE15M,KXHYPE15M-26JUN272300-00,15-19c,no,19,66.0,540,False,-35
KXHYPE15M,KXHYPE15M-26JUN271500-00,20-25c,no,20,67.7,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN262345-45,20-25c,no,24,61.7,480,True,103.08
KXHYPE15M,KXHYPE15M-26JUN262215-15,20-25c,no,25,67.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN252315-15,20-25c,no,22,62.3,600,False,-35
KXHYPE15M,KXHYPE15M-26JUN252100-00,20-25c,yes,22,68.7,540,False,-35
KXHYPE15M,KXHYPE15M-26JUN251815-15,20-25c,yes,25,63.7,540,False,-35
KXHYPE15M,KXHYPE15M-26JUN251400-00,10-14c,no,14,60.7,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN240945-45,20-25c,no,24,63.3,660,True,103.08
KXHYPE15M,KXHYPE15M-26JUN240930-30,15-19c,yes,19,67.7,420,False,-35
KXHYPE15M,KXHYPE15M-26JUN220515-15,20-25c,yes,22,65.7,420,False,-35
KXHYPE15M,KXHYPE15M-26JUN220415-15,20-25c,no,20,74.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN220215-15,15-19c,no,16,67.7,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN211815-15,10-14c,yes,10,65.0,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN200330-30,20-25c,no,23,61.3,600,False,-35
KXHYPE15M,KXHYPE15M-26JUN200230-30,20-25c,yes,23,67.3,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN190900-00,10-14c,no,14,79.0,420,False,-35
KXHYPE15M,KXHYPE15M-26JUN190445-45,20-25c,no,25,67.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN190400-00,15-19c,no,16,67.0,480,True,170.89
KXHYPE15M,KXHYPE15M-26JUN180015-15,20-25c,yes,21,62.0,660,False,-35
KXHYPE15M,KXHYPE15M-26JUN171415-15,15-19c,no,16,73.3,300,True,170.89
KXHYPE15M,KXHYPE15M-26JUN162230-30,10-14c,no,10,64.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN161945-45,20-25c,no,20,64.0,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN150800-00,15-19c,yes,17,71.7,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN150000-00,20-25c,no,25,73.3,360,False,-35
KXHYPE15M,KXHYPE15M-26JUN141900-00,15-19c,yes,17,62.7,300,False,-35
KXHYPE15M,KXHYPE15M-26JUN141830-30,20-25c,no,21,62.3,600,False,-35
KXHYPE15M,KXHYPE15M-26JUN120015-15,20-25c,yes,25,67.3,420,False,-35
KXHYPE15M,KXHYPE15M-26JUN112230-30,20-25c,no,23,72.0,540,False,-35
KXHYPE15M,KXHYPE15M-26JUN111415-15,20-25c,yes,22,62.0,600,False,-35
